Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags,image_url
GeoSwath Compact Survey Vessel,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-compact-survey-vessel/,"{""tags"": [""survey vessel"", ""compact design"", ""geoswath"", ""hydrographic surveying"", ""marine exploration""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"EM 304 Multibeam echosounder, Max. 8000 m",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-multibeam-echosounder-max.-8000-m,"{""tags"": [""seabed mapping"", ""multibeam sonar"", ""high resolution data"", ""underwater surveying"", ""marine research""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/60fa3dd22abd45b09b97ff7271302187/plume-height-800m.jpg?width=1500&rxy=0.5,0.5"
Portable Shallow Water Multibeam & Side Scan,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/portable-shallow-water-multibeam--side-scan/,"{
  ""tags"": [""marine survey equipment"", ""multibeam sonar"", ""side scan sonar"", ""portable hydrographic system"", ""shallow water mapping""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, side scan sonar, multibeam sonar, sidescan sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Shallow Water Multibeam & Side Scan,Seafloor mapping," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/shallow-water-multibeam--side-scan/,"{""tags"": [""underwater mapping"", ""sonar technology"", ""hydrographic survey"", ""seabed imaging"", ""marine equipment""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, side scan sonar, multibeam sonar, sidescan sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"EM 124 Multibeam echosounder, Max. 11000 m",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-124-multibeam-echosounder-max.-11000-m,"{""tags"": [""multibeam echosounder"", ""marine survey equipment"", ""high resolution bathymetry"", ""ocean floor mapping"", ""subsea acoustic technology""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/b31339013d634e359446e99f285d2b0e/whoi_em124_at5009_pintarift_1921x680.jpg?width=1500&rxy=0.5,0.5"
"EM 712 Multibeam echosounder, Max. 3600 m",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-712-multibeam-echosounder-max.-3600-m,"{""tags"": [""multibeam echosounder"", ""high-resolution seabed mapping"", ""dual swath capability"", ""marine life protection"", ""digital terrain modeling""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/5a83d273f03d411c83353b6af33fcde9/em-712.jpg?width=1500&rxy=0.5,0.5"
"GeoSwath 4 Multibeam echosounder, Shallow Water",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-4-multibeam-echosounder-shallow-water/,"{
  ""tags"": [""multibeam echosounder"", ""shallow water survey"", ""marine equipment"", ""hydrographic survey"", ""underwater mapping""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"GeoSwath 4R Multibeam echosounder, Shallow water, Compact",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-4r-multibeam-echosounder-shallow-water-compact/,"{
  ""tags"": [""multibeam echosounder"", ""shallow water"", ""marine survey"", ""hydrographic"", ""compact design""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": [
        ""multibeam echosounder"",
        ""multibeam sonar"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping"",
        ""seafloor mapping""
    ]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 2040 MKII Multibeam echosounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-multibeam-echosounder-max.-6000-m,"{
  ""tags"": [""multibeam echosounder"", ""high resolution sonar"", ""seafloor mapping"", ""subsea survey"", ""hydrographic equipment""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/896351f6537a46ffa0017c232a5b26aa/em2040_1920x500i.jpg?width=1500&rxy=0.5,0.5"
"EM 2040C MKII Multibeam echosounder, Max. 500 m",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040c-multibeam-echosounder-max.-500-m,"{""tags"": [""multibeam echosounder"", ""high-resolution sonar"", ""marine survey equipment"", ""wideband frequency"", ""underwater imaging""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/cd134ba6371f4ec6aebdad030a2a03e8/04_em2040c.jpg?width=1500&rxy=0.5,0.5"
"EM 2040P MKII Multibeam echosounder, Max. 550 m",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040p-mkii-multibeam-echosounder-max.-550-m,"{""tags"": [""multibeam echosounder"", ""high-resolution seabed mapping"", ""wide frequency range"", ""MultiFrequency Mode"", ""subsea survey equipment""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/e6b2212ea9fc47788379927056cf7c0b/em2040p_falls-of-lora_scottland.jpg?width=1500&rxy=0.5,0.5"
EM 2040C Compact Multibeam echosounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040c-compact-multibeam-echosounder/,"{
  ""tags"": [""multibeam echosounder"", ""sonar equipment"", ""marine surveying"", ""underwater mapping"", ""hydrographic survey""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
