Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,related_products,related_products_url
,"Diver Detection Sonar, DDS 9000",Maritime communications & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,"{
  ""tags"": [""underwater surveillance"", ""sonar technology"", ""maritime security"", ""submarine detection"", ""port protection""]
}","{
  ""Product Type"": [""Surveillance System"", ""Sonar Equipment""],
  ""Technology"": [""Sonar Technology"", ""Underwater Technology""],
  ""Application"": [""Diver Detection"", ""Underwater Surveillance"", ""Maritime Security"", ""Port Protection""]
}","{
  ""tags"": ""Sonar Equipment, Sonar Technology, Diver Detection, Underwater Surveillance, Maritime Security, Port Protection""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Underwater Surveillance System, SM2000",Maritime communications & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/underwater-surveillance-system-sm2000/,"{
  ""tags"": [""marine surveillance"", ""underwater technology"", ""surveillance equipment"", ""submersible camera"", ""ocean monitoring""]
}","{
  ""Product Type"": [""Surveillance System"", ""Sonar Equipment""],
  ""Technology"": [""Sonar Technology"", ""Underwater Technology""],
  ""Application"": [""Diver Detection"", ""Underwater Surveillance"", ""Maritime Security"", ""Port Protection""]
}","{
  ""tags"": ""Surveillance System, Underwater Technology, Underwater Surveillance, Maritime Security, Port Protection""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Dual Axis Scanning Sonar ,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,"{""tags"": [""offshore monitoring"", ""3D sonar mapping"", ""environmental surveying"", ""substructure inspection"", ""terrain modeling software""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{""tags"": ""underwater_communication, oceanographic equipment""}","https://www.kongsberg.com/contentassets/3dab7f84dfe84cd6b9a251f6087e34a5/das-250x352.jpg?width=750&rxy=0.5,0.5",[],[]
,Domed Scanning Sonar,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,"{""tags"": [""Acoustic Lens Technology"", ""High-Resolution Imaging"", ""Depth-Rated Marine Equipment"", ""Sonar Beam Focusing"", ""Underwater Navigation""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": [""underwater_communication"", ""subsea tracking"", ""oceanographic equipment""]
}","https://www.kongsberg.com/contentassets/72c65bd3c0da49a5a7b6997b0b3a3051/clariscan-sonar-head-1020x454.jpg?width=500&rxy=0.5,0.5",['Dual Axis Scanning Sonar '],['https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/']
,"Single beam echo sounder, remote display",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"{""tags"": [""marine navigation"", ""depth alarm system"", ""NMEA 0183 compatible"", ""adjustable brightness"", ""panel-mounted display""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""Tags"": [""ECDIS_approved"", ""oceanographic equipment"", ""Maritime Navigation""]
}","https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5","['Side scan echo sounder, EA400', 'EA440 - shallow and medium waters', 'Single beam echo sounder, EA600 - To 11.000 m']","['https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA440/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/']"
,HiPAP 352 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,"{
  ""tags"": [""underwater positioning"", ""acoustic positioning system"", ""ROV tracking"", ""dynamic positioning reference"", ""HPR System Upgrade""]
}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": ""HiPAP system, Acoustic Lens Technology, AUV & ROV positioning, subsea tracking""
}","https://www.kongsberg.com/contentassets/e9860822dacd4d08b9888950d16c8d7b/hipap-352-250x273.jpg?width=500&rxy=0.5,0.5","['HiPAP 102 - Ultra Deep Water Positioning system', 'HiPAP 452 - High Precision Acoustic Positioning System', 'HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations', 'HiPAP 352P - Portable Acoustic Positioning system', 'HiPAP 502 - High Precision Acoustic Positioning System', 'APOS - Operating station for HiPAP and HPR Acoustic positioning systems']","['https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/']"
,HiPAP 102 - Ultra Deep Water Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,"{""tags"": [""deep water positioning"", ""ROV navigation"", ""SSBL system"", ""LBL technology"", ""underwater communication""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": [""HiPAP system"", ""Acoustic Lens Technology"", ""underwater_communication"", ""AUV & ROV positioning""]
}","https://www.kongsberg.com/contentassets/9557ed72cd16491883c4a5c59b7628ae/hipap-102-250x231.jpg?width=500&rxy=0.5,0.5",[],[]
,HiPAP 452 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,"{
  ""tags"": [""acoustic positioning"", ""underwater communication"", ""5000m range"", ""beamwidth control"", ""upgradeable system""]
}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": ""HiPAP system, Acoustic Lens Technology, AUV & ROV positioning, subsea tracking""
}","https://www.kongsberg.com/contentassets/a340d1676a044820bc9c6fa28684cfbc/hipap-452-300x353.jpg?width=500&rxy=0.5,0.5","['HiPAP 352 - High Precision Acoustic Positioning System', 'HiPAP 102 - Ultra Deep Water Positioning system', 'HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations', 'HiPAP 352P - Portable Acoustic Positioning system', 'HiPAP 502 - High Precision Acoustic Positioning System', 'APOS - Operating station for HiPAP and HPR Acoustic positioning systems']","['https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/']"
,HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,"{""tags"": [""acoustic positioning system"", ""underwater communication"", ""motion sensor calibration"", ""digital acoustic protocol"", ""deep-water navigation""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": ""HiPAP system, Acoustic Lens Technology, underwater_communication, AUV & ROV positioning, subsea tracking""
}","https://www.kongsberg.com/contentassets/6a2a74e568564d6ba1c16fc678d6f420/hipap102p-670x962.jpg?width=500&rxy=0.5,0.5","['HiPAP 352 - High Precision Acoustic Positioning System', 'HiPAP 102 - Ultra Deep Water Positioning system', 'HiPAP 452 - High Precision Acoustic Positioning System', 'HiPAP 352P - Portable Acoustic Positioning system', 'HiPAP 502 - High Precision Acoustic Positioning System', 'APOS - Operating station for HiPAP and HPR Acoustic positioning systems']","['https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/']"
,HiPAP 352P - Portable Acoustic Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,"{""tags"": [""underwater positioning"", ""automatic beam steering"", ""transducer"", ""motion reference unit"", ""inertial sensor""]}","{
    ""Product Type"": [""HiPAP system"", ""Transponders"", ""Integrated Bridge System"", ""ECDIS_approved""],
    ""Technology"": [""Acoustic Lens Technology"", ""digital acoustic protocol"", ""underwater_communication"", ""underwater_modem""],
    ""Application"": [""AUV & ROV positioning"", ""subsea tracking"", ""oceanographic equipment"", ""Maritime Navigation""]
}","{
    ""tags"": ""HiPAP system, Acoustic Lens Technology, digital acoustic protocol, underwater_communication, AUV & ROV positioning, subsea tracking""
}","https://www.kongsberg.com/contentassets/ffd4c81e885d4a1e9bf76d093f7da08d/hipap_350p_transducer_150px.jpg?width=500&rxy=0.5,0.5","['HiPAP 352 - High Precision Acoustic Positioning System', 'HiPAP 102 - Ultra Deep Water Positioning system', 'HiPAP 452 - High Precision Acoustic Positioning System', 'HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations', 'HiPAP 502 - High Precision Acoustic Positioning System', 'APOS - Operating station for HiPAP and HPR Acoustic positioning systems']","['https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/', 'https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/']"
