Product_Name,url,Product category,filter_tags,product_tags,image_url
EM 120 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-120-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""Tags"": [""Multibeam sonar"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization"", ""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 122 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-122-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 300 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-300-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 3002 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-3002-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization"", ""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 302 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-302-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""sonar technology"", ""3D visualization"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 710 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-710-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 304 MKII Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-mkii-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/37b2b502e3d549d6ab66dcd5d551e750/plume-height-800m_25.jpg?width=1500&rxy=0.5,0.5"
"Side scan echo sounder, EA400",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Side scan echo sounder, sonar technology, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/a1503bc8d3a341a58747e073f081aa96/ss200k-campbeltown_wreck_scotl.jpg?width=1500&rxy=0.5,0.5"
EA440 - shallow and medium waters,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA440/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""Tags"": [""Single beam echo sounder"", ""sonar technology"", ""depth measurement"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}","https://www.kongsberg.com/contentassets/66f63c420ee5455aa6632654c4a9a37f/ea-survey---illustration---dark_web.jpg?width=750&rxy=0.5,0.5"
"Single beam echo sounder, EA600 - To 11.000 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/0b214d7a4ade43ec8f415e917938f785/ea600-600x469.jpg?width=500&rxy=0.5,0.5"
"Echo sounder sweep system, MCU",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/echosounder-sweep-system/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/2db520116efa4bba93ff9a524816cedd/mcu-singlebeam-array-1020x472.jpg?width=1500&rxy=0.5,0.5"
"Single beam echosounder, EA400",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/single-beam-echosounder-ea400/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Survey single beam echo sounder, EA400",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/survey-single-beam-echo-sounder-ea400/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Single beam echo sounder"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Portable single beam echo sounder, EA400SP",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/portable-single-beam-echo-sounder-ea400sp/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Portable Hydrographic System, Single beam echo sounder, sonar technology, depth measurement, hydrographic mapping, marine surveying, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EA640 - full ocean depths,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea640/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/fec920bfb8d84adc9c3d30f034339041/ea640.jpg?width=750&rxy=0.5,0.5"
Side-Scan Sonar - Sonar 2094 Digital,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/side-scan-sonar-sonar-2094-digital/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""Tags"": [""Side scan echo sounder"", ""sonar technology"", ""hydrographic mapping"", ""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Single beam bottom mapping transducers,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Single beam echo sounder"", ""sonar technology"", ""depth measurement"", ""bathymetric mapping""]
}","https://www.kongsberg.com/contentassets/e811bd38413e4c5692fd22fdd3e3aa45/transducers.jpg?width=1500&rxy=0.5,0.5"
